,country_code,code_year,Country,Continent,year,One.person,Couple.only,Couple.with.children,Single.parent.with.children,Single.mother.with.children,Single.father.with.children,Extended.family,Non.relatives,Unknown,relative_parental_care,no_adult_male,no_adult_female,annual_ASR,NO_MALE,NO_FEMALE,ASR.15.49,GDP_per_capita,PD,mean_years_of_schooling,unemployment_rate,unemployment_rate_full,median.age_full,median.age,Main.religion
596,768,768_2010,Togo,Africa,2010,14.75944495,3.501197474,10.28755111,3.398230358,2.624349296,0.773881061,60.70787587,7.345700244,0,0.53034742,1809.306,1864.721,0.492458548,1526.191,1547.395,0.496550609,534.0443668,118.0672734,4.3,0.77,0.77,18.5,18.5,Christianity
597,768,768_2014,Togo,Africa,2014,15.65110089,3.172004982,28.66612436,11.18044797,9.18035897,2.000089,37.47358694,3.852579796,0.004155064,0.661810342,2029.978,2084.65,0.493356386,1708.636,1724.876,0.497635075,640.9342196,131.2373047,4.5,0.65,0.65,18.5,NA,Christianity
598,780,780_1990,Trinidad and Tobago,North America,1990,13.72277155,7.330244098,38.71638632,11.28908673,9.096216295,2.192870435,25.789032,2.897070092,0.255409202,0.617847807,400.394,410.371,0.493847169,316.045,314.047,0.501585483,4150.301855,238.034308,7.9,NA,1.37,24.1,24.1,Christianity
599,780,780_2000,Trinidad and Tobago,North America,2000,15.18771331,8.793414977,36.14401392,12.71832965,9.910995115,2.807334538,24.38265409,2.392424547,0.381449508,0.547823093,466.397,476.479,0.494653592,357.304,353.284,0.502828643,6435.164683,247.0083821,9.2,1.42,1.42,27.7,27.7,Christianity
600,780,780_2011,Trinidad and Tobago,North America,2011,19.21009515,10.35097301,30.05260283,13.14208514,10.02328322,3.11880192,24.88142804,2.362815833,0,0.507022209,521.465,538.396,0.492012632,364.394,364.206,0.500129015,19034.1492,260.4635478,10.8,1.47,1.47,31.9,NA,Christianity
601,780,780_2011,Trinidad and Tobago,North America,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,521.465,538.396,0.492012632,364.394,364.206,0.500129015,19034.1492,260.4635478,10.8,1.47,1.47,31.9,NA,Christianity
602,792,792_1990,Turkey,Asia,1990,11.92714691,8.199175833,43.41307471,3.871964174,2.535054056,1.336910117,19.09476567,13.3033432,0.190529503,0.277885015,16875.264,17746.09,0.487423571,13097.096,13673.637,0.489231879,2794.35039,70.06192586,4.5,NA,0.82,22.1,22.1,Islam
603,792,792_1993,Turkey,Asia,1993,4.617220848,11.55980401,54.53741425,4.3153526,3.740473797,0.574878803,24.50705638,0.463151904,0,0.813350321,18158.316,19145.841,0.486763875,14100.404,14737.232,0.488958388,3180.187801,73.61174071,4.7,NA,0.82,22.1,NA,Islam
604,792,792_1998,Turkey,Asia,1998,5.279879198,13.42143269,54.12647656,4.116563602,3.763217374,0.353346228,22.10957252,0.946075428,0,1.027358845,20405.297,21579.764,0.486013275,15860.678,16506.26,0.490027138,4499.736701,79.68722113,5.3,NA,0.94,23.5,NA,Islam
605,792,792_2000,Turkey,Asia,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21320.339,22566.199,0.485805898,16543.085,17156.915,0.49089273,4337.478141,82.16960617,5.5,0.95,0.95,24.9,24.9,Islam
606,792,792_2000,Turkey,Asia,2000,6.142190291,11.70868719,47.40924695,5.038080756,3.643534903,1.394545853,NA,NA,29.70179481,0.417090136,21320.339,22566.199,0.485805898,16543.085,17156.915,0.49089273,4337.478141,82.16960617,5.5,0.95,0.95,24.9,24.9,Islam
607,792,792_2004,Turkey,Asia,2004,6.370911058,13.33182819,55.08105822,4.587893524,4.069624433,0.518269091,19.45697021,1.160305433,0.011033361,0.894999023,23108.365,24486.645,0.485520751,17782.815,18257.173,0.493419004,6101.471608,87.06902018,6,NA,0.95,24.9,NA,Islam
608,800,800_1991,Uganda,Africa,1991,11.77426161,5.875682953,24.49559357,11.25006887,9.045978456,2.204090412,38.27675885,8.126356545,0.201277606,0.613226144,4554.481,4724.943,0.490815055,3870.405,3930.372,0.496156344,185.0181481,89.85301536,2.9,0.46,0.46,15.9,NA,Christianity
609,800,800_1995,Uganda,Africa,1995,10.62894836,6.127963073,33.17069434,9.258138362,7.532847066,1.725291296,37.66385898,3.146372671,0.004024219,0.640096719,5074.122,5341.913,0.487145252,4361.978,4471.002,0.493828583,281.9662023,102.1628147,3.4,0.77,0.77,15.5,15.5,Christianity
610,800,800_2000,Uganda,Africa,2000,11.0589633,5.331417061,36.17678976,10.12823275,8.507058852,1.621173897,33.08110019,4.177622496,0.045874443,0.719949835,5759.064,6146.548,0.483726834,5022.56,5189.746,0.491814483,261.8689977,118.3633051,3.9,1.31,1.31,15.2,15.2,Christianity
611,800,800_2002,Uganda,Africa,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6113.51,6527.339,0.483631281,5349.841,5527.579,0.491829956,245.5000794,125.9559431,4.2,NA,1.31,15.2,NA,Christianity
612,800,800_2002,Uganda,Africa,2002,12.47044502,5.102574307,35.4928951,10.82082855,8.565481346,2.255347208,31.65582009,4.45743693,0,0.579538363,6113.51,6527.339,0.483631281,5349.841,5527.579,0.491829956,245.5000794,125.9559431,4.2,NA,1.31,15.2,NA,Christianity
613,800,800_2006,Uganda,Africa,2006,10.84267703,3.517050652,33.25526402,11.33997919,9.722762297,1.617216889,36.38341248,4.643301952,0.018314682,0.7790214,6954.325,7441.822,0.48306849,6123.465,6343.324,0.491182212,349.2171001,142.9932186,4.6,NA,1.24,15.2,NA,Christianity
614,800,800_2009,Uganda,Africa,2009,11.31977307,4.156363114,37.43374324,11.8218305,10.00730664,1.814523863,32.10687498,2.974543896,0.186871208,0.741554523,7662.224,8278.181,0.48067938,6751.583,7087.3,0.487870517,796.5309244,157.2048246,5.2,NA,1.24,15.2,NA,Christianity
615,800,800_2011,Uganda,Africa,2011,11.47346109,3.81010024,34.11898781,10.9877284,9.320080944,1.667647454,35.41030904,4.166257101,0.033156321,0.74731544,8199.305,8896.973,0.47959591,7221.038,7631.883,0.486169555,829.0103449,166.9505236,5.4,1.46,1.46,15.4,NA,Christianity
616,800,800_2014,Uganda,Africa,2014,11.51306933,3.862465387,37.795563,9.951234567,8.217843883,1.733390684,32.79570124,4.060043794,0.021922675,0.675861428,9151.496,9947.858,0.479152122,8041.561,8543.622,0.484864171,879.7202333,184.0821265,5.5,1.75,1.75,15.4,NA,Christianity
617,800,800_2016,Uganda,Africa,2016,13.68012832,4.246539396,32.63673643,11.68030451,9.82036168,1.859942829,31.60364515,6.144782394,0.007863805,0.722627888,9955.465,10791.276,0.479856812,8733.091,9267.461,0.485156844,733.4312512,197.723449,5.7,1.72,1.72,15.9,NA,Christianity
618,804,804_2001,Ukraine,Europe,2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18407.394,21983.63,0.455729818,12340.269,12636.752,0.494064885,780.3211789,83.99482178,10.8,NA,0.94,37.8,NA,Christianity
619,804,804_2007,Ukraine,Europe,2007,27.89756674,19.65406847,22.37737971,11.23496533,9.82350007,1.411465264,18.19515393,0.582412441,0.058453372,0.842596058,18089.659,21715.702,0.454452831,11791.431,12016.12,0.49528114,3065.611294,80.28128183,11.2,NA,0.91,39.1,NA,Christianity
620,818,818_1992,Egypt,Africa,1992,4.613305956,5.39740803,55.29527786,6.387011488,5.552615489,0.834395998,27.84809433,0.389803475,0.069098867,0.823125388,17305.841,17603.988,0.495729756,13702.698,13472.408,0.50423715,713.4525239,58.9349681,3.7,NA,3.67,19.7,NA,Islam
621,818,818_1995,Egypt,Africa,1995,5.403063128,6.148609843,57.71942509,7.297635423,6.411620078,0.886015345,23.20576161,0.22035601,0.00514889,0.859526537,18776.002,18981.129,0.497283599,14960.309,14609.166,0.505937593,965.11073,62.61895022,4,3.24,3.24,20.2,20.2,Islam
622,818,818_1996,Egypt,Africa,1996,6.388735013,8.47687618,62.367693,9.183303466,8.050237954,1.133065511,12.92934086,0.654051487,0,0.851553697,19328.443,19526.298,0.497453914,15405.937,15044.047,0.505942368,1063.333095,63.89233914,4.2,NA,3.24,20.2,NA,Islam
623,818,818_2000,Egypt,Africa,2000,4.973597495,6.027748193,59.7370929,6.883937423,5.854946407,1.028991016,22.08693654,0.290687444,0,0.755111341,21628.492,21833.446,0.497642144,17189.395,16829.404,0.50529106,1450.476242,69.1461761,4.8,4.49,4.49,21.1,21.1,Islam
624,818,818_2003,Egypt,Africa,2003,5.762410306,6.936710616,55.43694112,7.242498127,6.219245636,1.023252491,24.36554166,0.255898165,0,0.783754899,23617.157,23726.939,0.498840595,18821.211,18385.132,0.505860278,1102.468275,73.15897031,5.3,NA,4.49,21.1,NA,Islam
625,818,818_2005,Egypt,Africa,2005,5.2738374,7.585654441,61.0493589,7.070027096,6.135582462,0.934444634,18.78320592,0.237916245,0,0.817302223,24962.804,25000.072,0.499627043,19901.541,19404.328,0.506324921,1186.393423,75.86877191,5.6,3.42,3.42,22.5,22.5,Islam
626,818,818_2006,Egypt,Africa,2006,6.603382898,9.748272344,64.28315284,9.551734828,7.965842497,1.585892331,9.2930202,0.520436894,0,0.700958016,25592.844,25602.836,0.499902414,20384.397,19862.969,0.50647779,1397.436817,77.22503692,5.8,NA,3.42,22.5,NA,Islam
627,818,818_2008,Egypt,Africa,2008,5.479661745,8.665738698,61.3424451,7.792842844,7.088708881,0.704133963,16.51652052,0.202791098,0,1.002911848,26775.188,26737.507,0.500352075,21252.722,20681.688,0.506808657,2044.527855,80.00007936,6.2,NA,3.42,22.5,NA,Islam
628,818,818_2014,Egypt,Africa,2014,6.478594966,10.52877767,65.04118928,7.093275751,6.212358697,0.880917054,10.73077186,0.127390478,0,0.848321506,30251.786,30189.147,0.500518184,23638.434,23042.769,0.506380138,3379.55851,90.83796675,7,2.47,2.47,23.7,NA,Islam
629,826,826_1991,United Kingdom,Europe,1991,26.44785393,26.35875523,31.86748084,8.039408683,6.971623696,1.067784988,4.223091958,3.063409355,0,0.814850127,22276.54,24117.605,0.480158434,14237.597,14158.957,0.501384675,19900.72665,237.3616211,8.6,0.79,0.79,35.8,NA,Christianity
630,826,826_2001,United Kingdom,Europe,2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23123.023,24859.31,0.481907018,14093.23,14193.889,0.498220763,27744.50646,244.366854,11.8,NA,0.79,37.6,NA,Christianity
631,826,826_2011,United Kingdom,Europe,2011,30.58376688,25.55738017,25.20619772,10.68543129,NA,NA,NA,NA,7.967223934,NA,25723.214,27062.377,0.487315071,15153.524,15199.584,0.499241264,42038.57225,261.4756748,13,0.85,0.85,39.5,NA,Christianity
632,826,826_2011,United Kingdom,Europe,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25723.214,27062.377,0.487315071,15153.524,15199.584,0.499241264,42038.57225,261.4756748,13,0.85,0.85,39.5,NA,Christianity
633,834,834_1992,United Republic of Tanzania,Africa,1992,8.975127526,5.496457389,33.30599346,6.106823619,4.744903518,1.361920102,42.66074777,3.406855494,0.047994739,0.542075756,7205.356,7437.99,0.492056665,6094.818,6133.537,0.498416835,175.5581268,30.4371156,3.8,NA,1.54,17,NA,Christianity
634,834,834_1996,United Republic of Tanzania,Africa,1996,8.934231506,6.985337604,35.30174816,7.661555819,6.367847086,1.293708733,38.1553425,2.912500147,0.049284265,0.692156116,8194.492,8468.797,0.491769182,6957.471,6991.82,0.49876879,219.5501888,34.36952585,4.1,NA,1.31,17.2,NA,Christianity
635,834,834_1999,United Republic of Tanzania,Africa,1999,9.244577922,5.469742874,34.58296297,6.845557207,5.555609203,1.289948004,40.5733752,3.247568331,0.036215491,0.634159484,8857.075,9155.459,0.491717323,7539.401,7563.322,0.499208057,400.2636844,36.89573154,4.2,NA,1.31,17.2,NA,Christianity
636,834,834_2002,United Republic of Tanzania,Africa,2002,11.22562791,5.701827994,26.45124024,13.84252219,11.92704856,1.915473638,26.49667815,16.28210351,0,0.794256808,9607.485,9923.651,0.491906103,8204.654,8217.999,0.499593701,411.9723458,39.89025514,4.3,NA,1.03,17.4,NA,Christianity
637,834,834_2004,United Republic of Tanzania,Africa,2004,8.831081538,6.337579373,37.70146713,8.473675467,7.476534591,0.997140876,32.95017588,5.692988987,0.013031622,0.874943827,10160.531,10484.686,0.492149392,8698.232,8703.093,0.499860327,459.2592825,42.19887898,4.5,NA,1.03,17.4,NA,Christianity
638,834,834_2004,United Republic of Tanzania,Africa,2004,8.279638105,5.312024799,31.22555534,7.68361204,6.185424805,1.498187235,39.68305154,7.792467097,0.023651075,0.615803439,10160.531,10484.686,0.492149392,8698.232,8703.093,0.499860327,459.2592825,42.19887898,4.5,NA,1.03,17.4,NA,Christianity
639,834,834_2007,United Republic of Tanzania,Africa,2007,7.917203975,5.814632964,35.48824508,8.452884166,7.448685468,1.004198698,36.23662948,6.090404336,0,0.870259982,11056.365,11372.062,0.492962123,9482.817,9465.086,0.500467888,552.8395296,45.92618424,4.9,NA,1.79,17.4,NA,Christianity
640,834,834_2010,United Republic of Tanzania,Africa,2010,8.525647089,4.711844979,34.02129307,8.357130728,6.582708513,1.774422215,37.57240206,6.777904937,0.033777135,0.569347659,12072.658,12373.093,0.493855067,10360.8,10317.327,0.501051183,743.4037847,50.06381237,5.1,1.41,1.41,17.4,17.4,Christianity
641,834,834_2012,United Republic of Tanzania,Africa,2012,10.98521231,5.348530996,27.56953552,11.70238747,9.871179589,1.831207883,29.9245545,14.4697792,0,0.731631404,12810.349,13126.442,0.493906474,10977.481,10942.456,0.50079893,867.8676806,53.11862836,5.5,1.69,1.69,17.4,NA,Christianity
642,834,834_2012,United Republic of Tanzania,Africa,2012,8.428410158,5.153413565,34.80580611,7.796875546,6.682916902,1.113958644,38.24033095,5.57516367,0,0.778096993,12810.349,13126.442,0.493906474,10977.481,10942.456,0.50079893,867.8676806,53.11862836,5.5,1.69,1.69,17.4,NA,Christianity
643,834,834_2015,United Republic of Tanzania,Africa,2015,9.632193152,5.623476864,35.40338001,7.299389952,6.122468529,1.176921424,31.03922251,11.00233752,0,0.716179093,14068.671,14410.411,0.494000158,12023.991,11999.276,0.500514397,947.9334465,58.11992888,5.9,1.69,1.69,17.6,17.6,Christianity
644,840,840_1990,United States of America,North America,1990,24.55379185,23.66475989,30.33616898,8.354212622,7.252334206,1.101878417,7.834805979,5.25626068,0,0.818344133,95591.552,101882.948,0.484070358,66922.215,65899.109,0.503851437,23888.60001,27.25451361,12.3,NA,0.89,32.8,32.8,Christianity
645,840,840_2000,United States of America,North America,2000,25.81967569,24.03079895,27.69720139,8.617202594,7.246767805,1.370434789,8.291070939,5.544050437,0,0.723285971,107481.445,113090.088,0.487286113,72908.116,71188.121,0.505968216,36334.90878,30.79730133,12.7,1.05,1.05,35.2,35.2,Christianity
646,840,840_2005,United States of America,North America,2005,27.06618585,24.13128022,25.66729528,9.29390489,7.704284499,1.589620391,8.711941359,5.1293924,0,0.685438887,114046.628,119348.888,0.488641041,74291.997,72661.411,0.505547969,44114.74778,32.2548766,12.8,1,1,36.1,36.1,Christianity
647,840,840_2009,United States of America,North America,2009,27.01570234,23.36149514,27.08824031,13.11657279,NA,NA,NA,NA,9.417989416,NA,119346.365,124599.495,0.489233,74682.68,73153.637,0.505171405,47099.98047,33.53639923,13.2,NA,1,36.1,NA,Christianity
648,840,840_2010,United States of America,North America,2010,27.44818269,24.3616828,24.70035767,9.342463681,7.685324576,1.657139105,9.073854512,5.07345865,0,0.666303248,120675.963,125900.356,0.489406134,74731.427,73208.763,0.505146215,48467.51578,33.81518133,13.3,0.82,0.82,36.9,36.9,Christianity
649,840,840_2010,United States of America,North America,2010,26.73569256,28.20695246,20.20991894,9.557651129,NA,NA,NA,NA,15.28978491,NA,120675.963,125900.356,0.489406134,74731.427,73208.763,0.505146215,48467.51578,33.81518133,13.3,0.82,0.82,36.9,36.9,Christianity
650,840,840_2015,United States of America,North America,2015,27.88974143,24.78692242,23.81808639,9.125110046,7.393504861,1.731605185,9.017826784,5.362312938,0,0.630401485,127178.196,132015.346,0.490668845,75592.286,73985.997,0.505369392,56839.38177,35.05197783,13.3,0.96,0.96,37.6,37.6,Christianity
651,854,854_1993,Burkina Faso,Africa,1993,5.025886644,7.019524278,28.75429022,2.570223209,1.713384114,0.856839095,51.97404457,4.656031074,0,0.300955462,2378.548,2653.172,0.472710723,2000.96,2129.797,0.484405159,244.1270735,34.91402047,NA,NA,1.12,16.3,NA,Islam
652,854,854_1996,Burkina Faso,Africa,1996,4.315628662,6.777758008,28.81421446,3.391026388,2.49403334,0.896993049,49.18184663,1.589677831,5.929848027,0.444113177,2600.552,2883.022,0.474243988,2209.2,2331.044,0.486581778,249.3602944,37.91207968,NA,NA,1.11,16.3,NA,Islam
653,854,854_1999,Burkina Faso,Africa,1999,4.390338573,5.267782903,29.60431908,2.581674421,1.766857908,0.814816513,52.59747523,5.29694789,0.261461903,0.336141803,2851.499,3140.51,0.475883631,2444.631,2559.304,0.488541718,298.228174,41.23794225,NA,NA,1.11,16.3,NA,Islam
654,854,854_2003,Burkina Faso,Africa,2003,6.14808834,5.1257609,32.34667196,4.114280628,3.372305456,0.741975172,45.69104389,6.478232139,0.095922136,0.657537532,3230.04,3516.427,0.478775039,2794.981,2889.589,0.491678526,374.6274468,46.25226974,1.3,NA,1.12,16.4,NA,Islam
655,854,854_2006,Burkina Faso,Africa,2006,5.479241363,6.523634755,41.32258193,4.85020715,NA,NA,NA,NA,41.8243348,NA,3560.212,3836.733,0.481308432,3093.144,3166.343,0.494152955,473.4497655,50.54523392,1.3,NA,1.31,16.6,NA,Islam
656,854,854_2006,Burkina Faso,Africa,2006,5.528532448,6.312390895,30.65013643,4.903140518,3.913360338,0.989780181,42.63512025,5.604799756,4.365879701,0.597011086,3560.212,3836.733,0.481308432,3093.144,3166.343,0.494152955,473.4497655,50.54523392,1.3,NA,1.31,16.6,NA,Islam
657,854,854_2010,Burkina Faso,Africa,2010,6.326637238,5.295060117,38.99788803,5.668640867,4.311351929,1.357288937,39.39948533,4.276293275,0.035995146,0.501941166,4069.021,4322.932,0.484871758,3539.039,3579.388,0.497165877,647.8358465,57.03661184,1.4,1.75,1.75,16.7,16.7,Islam
658,854,854_2014,Burkina Faso,Africa,2014,6.640298513,4.635104952,36.28128595,4.26700534,3.481244529,0.78576081,43.37101963,4.772171701,0.033113915,0.646444165,4655.077,4882.314,0.488087046,4041.247,4048.316,0.499563079,792.8467784,64.27637792,1.4,2.36,2.36,16.7,NA,Islam
659,858,858_1996,Uruguay,South America,1996,16.93861374,14.52042949,33.84737335,9.600675321,7.926785328,1.673889993,19.95593943,5.136968674,0,0.675370184,1160.132,1278.797,0.475672724,776.595,788.939,0.496057575,6317.565767,18.55434236,7.5,NA,1.68,31.1,NA,Christianity
660,858,858_2006,Uruguay,South America,2006,19.77890368,16.46100655,34.84629468,11.28030804,9.875848741,1.404459299,15.18173448,2.451268477,0.000484096,0.847065272,1205.793,1340.092,0.4736243,798.338,806.178,0.497556896,5887.848703,19.00011999,8,NA,1.62,32.7,NA,Christianity
661,858,858_2011,Uruguay,South America,2011,23.52356194,16.45410611,30.98644381,10.91299265,9.482352531,1.430640124,14.68238045,2.661514036,0.779000994,0.821385696,1246.665,1383.921,0.473911516,815.172,816.692,0.499534275,14236.68119,19.24885156,8.4,1.67,1.67,33.9,NA,Christianity
662,858,858_2011,Uruguay,South America,2011,23.27447023,16.68803424,31.46116802,11.12846048,NA,NA,NA,NA,17.44786703,NA,1246.665,1383.921,0.473911516,815.172,816.692,0.499534275,14236.68119,19.24885156,8.4,1.67,1.67,33.9,NA,Christianity
663,860,860_1996,Uzbekistan,Asia,1996,5.262791517,5.182248613,51.44655799,5.806376689,5.270760007,0.535616682,32.07255162,0.229473569,0,0.993019147,6834.873,7137.858,0.489157989,5630.074,5673.231,0.498090957,600.5981578,54.59567466,NA,NA,0.92,19.8,NA,Islam
664,862,862_1990,Venezuela (Bolivarian Republic of),South America,1990,6.816226754,5.060528343,39.17217859,9.761266666,8.567119421,1.194147245,32.02155216,7.168247489,0,0.85577694,6094.628,6099.541,0.499798551,5011.846,4921.672,0.504538875,2475.380473,22.25799558,4.6,NA,0.98,20.9,20.9,Christianity
665,862,862_2001,Venezuela (Bolivarian Republic of),South America,2001,7.562009966,5.514068657,39.59866895,10.49065736,9.18396274,1.306694622,32.22786867,4.606726395,0,0.846856009,8139.998,8239.778,0.496954171,6543.891,6480.527,0.502432508,4986.675586,27.94226178,6.4,NA,1.07,23.2,NA,Christianity
666,882,882_2016,Samoa,Oceania,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.664,57.682,0.516682587,47.449,42.812,0.52568662,4109.165135,68.74028269,10.6,1.34,1.34,20.9,NA,Christianity
667,887,887_1991,Yemen,Asia,1991,3.162343185,5.75709203,48.88965956,7.531781495,6.656303337,0.875478157,33.64417577,0.708476386,0.306471578,0.88098779,2891.005,3087.741,0.483547052,2450.548,2533.032,0.491724423,482.0606889,23.30080118,0.4,0.4,0.4,14.4,NA,Islam
668,887,887_2013,Yemen,Asia,2013,1.866618848,5.32713753,56.08574251,4.292407299,3.609258312,0.683148988,32.25405291,0.174040903,0,0.722902536,7365.214,7365.444,0.499992193,6288.004,6177.833,0.504418917,1607.152365,47.62980662,3,2,2,17.9,NA,Islam
669,894,894_1990,Zambia,Africa,1990,5.844545377,6.384437398,40.73652802,7.287373694,7.227385692,0.059988002,37.31331656,2.433798954,0,2.080916831,2092.092,2146.232,0.493613041,1777.172,1789.37,0.49828994,408.7695347,10.81107494,4.7,NA,1.37,16.2,16.2,Christianity
670,894,894_1992,Zambia,Africa,1992,6.59172065,6.355243022,32.73158382,4.086516716,3.303945183,0.782571533,46.70692197,3.491924815,0.036089015,0.625508787,2199.07,2263.089,0.492826455,1874.248,1891.352,0.497728914,376.4987744,11.36865844,5.2,NA,1.37,16.2,NA,Christianity
671,894,894_1996,Zambia,Africa,1996,6.058426918,5.903935804,33.56143144,6.252221008,5.222579292,1.029641716,45.66898077,2.529759307,0.025244752,0.705198913,2442.577,2527.998,0.491407332,2099.294,2125.006,0.496956656,385.1524409,12.56370546,6,NA,1.09,16.4,NA,Christianity
672,894,894_2000,Zambia,Africa,2000,7.067560047,5.720942414,35.617709,8.066065017,6.328775495,1.737289523,39.22651331,2.178159477,2.123050733,0.561447489,2741.482,2840.464,0.491133737,2380.763,2401.672,0.49781398,345.6895544,14.01141258,5.9,0.8,0.8,16.6,16.6,Christianity
673,894,894_2002,Zambia,Africa,2002,6.345220534,4.751497843,35.7219264,6.189743969,5.290118225,0.899625743,43.66582142,3.325789837,0,0.769403503,2865.662,2982.125,0.49004213,2497.13,2526.423,0.497084434,382.2421724,14.75900671,6.1,NA,0.8,16.6,NA,Christianity
674,894,894_2007,Zambia,Africa,2007,7.729479128,4.983430761,35.99662477,7.649206563,6.580108896,1.069097667,41.72663019,1.914628579,0,0.789215699,3213.242,3383.973,0.487060373,2822.74,2883.592,0.494668028,1124.290586,16.81884072,6.3,NA,0.9,16.3,NA,Christianity
675,894,894_2010,Zambia,Africa,2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3485.392,3686.443,0.485983294,3070.563,3151.33,0.493509451,1489.459306,18.30261908,6.6,1.01,1.01,16.2,16.2,Christianity
676,894,894_2010,Zambia,Africa,2010,6.345156349,4.226371631,40.33769381,8.429547809,7.391751217,1.037796592,38.62003047,2.041199925,0,0.852635101,3485.392,3686.443,0.485983294,3070.563,3151.33,0.493509451,1489.459306,18.30261908,6.6,1.01,1.01,16.2,16.2,Christianity
677,894,894_2013,Zambia,Africa,2013,7.17199096,3.960062861,36.43247679,7.967156078,7.24096048,0.726195598,42.00930041,2.447022121,0.011990783,0.998742565,3866.13,4080.41,0.486517403,3401.422,3492.046,0.493426821,1878.909697,20.07896797,6.8,1.06,1.06,16.2,NA,Christianity
